,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League
7962818,195,Mikael Ellertsson,IS,MF,DF,Spezia,20,2002,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0,24,40,60.0,322,82,16,18,88.9,7,14,50.0,0,5,0.0,0,0.0,0.0,0.0,1,3,0,0,3,39,1,0,0,0,3,1,1,0,0,0,1,60,3,11,31,19,0,60,3,1,33.3,1,33.3,209,80,2,0,2,2,25,4,5,2.65,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962819,196,Elif Elmas,MK,FW,MF,Napoli,22,1999,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0,879,1012,86.9,12087,2837,551,596,92.4,252,291,86.6,37,58,63.8,3,1.9,2.3,+1.1,27,60,31,9,73,968,40,10,3,3,30,16,3,9,0,4,11,1196,10,130,582,498,47,1195,52,23,44.2,22,42.3,3972,1995,41,13,33,22,961,103,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0,Serie A
7962820,197,Martin Erlic,HR,DF,DF,Sassuolo,24,1998,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1,1111,1295,85.8,22928,7861,323,360,89.7,609,665,91.6,168,245,68.6,0,0.2,0.6,-0.2,2,48,3,0,65,1236,57,53,2,20,2,0,0,0,0,2,8,1562,199,855,693,21,10,1562,2,1,50.0,1,50.0,4147,2132,2,1,13,1,964,1,10,0.39,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Serie A
7962821,198,Gonzalo Escalante,AR,MF,MF,Cremonese,29,1993,16,8,8,8,0,10,13,76.9,3,7,1,6,10,26,4,0,222,290,76.6,3755,1430,99,117,84.6,103,122,84.4,16,36,44.4,1,0.2,0.1,+0.8,4,30,2,0,30,279,8,4,0,1,1,0,0,0,0,3,8,352,16,103,199,56,7,352,5,1,20.0,3,60.0,660,341,4,0,7,7,226,8,10,1.62,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962822,199,Salvatore Esposito,IT,MF,MF,Spezia,21,2000,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0,500,653,76.6,8468,2456,254,281,90.4,187,225,83.1,44,108,40.7,0,1.5,1.3,-1.5,12,49,6,1,51,570,81,41,1,9,54,39,25,10,0,2,12,737,21,175,409,156,7,737,14,6,42.9,4,28.6,1296,584,3,1,10,4,466,11,28,2.60,13,11,0,1,3,0,0,0.00,0,0,0,0,0,0,Serie A
7962823,200,Nicolò Fagioli,IT,MF,MF,Juventus,21,2001,29,19,12,15,2,8,27,29.6,19,16,2,14,8,37,7,1,505,607,83.2,8123,1759,278,307,90.6,173,201,86.1,44,73,60.3,3,1.3,1.1,+1.7,15,49,18,3,56,574,32,11,5,10,23,9,2,4,0,1,14,749,17,124,411,221,15,749,19,8,42.1,8,42.1,2225,921,19,5,33,28,536,56,39,2.31,25,4,1,4,5,0,7,0.41,4,1,0,0,2,0,Serie A
7962824,201,Wladimiro Falcone,IT,GK,GK,Lecce,27,1995,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,21,3,597,1167,51.2,19884,15815,88,88,100.0,221,230,96.1,285,836,34.1,0,0.2,0.1,-0.2,3,16,2,0,0,771,387,105,0,4,0,0,0,0,0,9,0,1272,1056,1267,5,0,0,1272,0,0,,0,,4252,2301,0,0,1,0,432,0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962825,202,Davide Faraoni,IT,DF,DF,Hellas Verona,30,1991,34,24,19,13,2,16,41,39.0,25,30,11,19,15,49,37,0,394,592,66.6,7297,3426,167,205,81.5,167,237,70.5,53,112,47.3,3,1.0,0.7,+2.0,11,34,20,9,54,451,137,7,1,6,37,0,0,0,0,4,15,770,55,226,335,213,27,770,16,7,43.8,9,56.3,1217,549,9,2,12,4,341,33,28,1.70,18,2,4,4,0,0,4,0.24,2,0,1,1,0,0,Serie A
7962826,203,Federico Fazio,AR,DF,DF,Salernitana,35,1987,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0,410,536,76.5,7740,3216,139,170,81.8,214,250,85.6,47,94,50.0,0,0.1,0.1,-0.1,3,24,3,0,40,503,33,18,0,8,4,0,0,0,0,0,6,679,84,318,309,58,17,679,8,4,50.0,4,50.0,1507,877,11,1,11,5,358,4,12,1.00,7,1,0,4,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962827,204,Jacopo Fazzini,IT,MF,MF,Empoli,19,2003,31,17,20,8,3,18,34,52.9,16,15,3,12,7,38,19,0,257,326,78.8,3410,878,166,184,90.2,66,78,84.6,10,27,37.0,0,0.9,0.8,-0.9,9,16,4,1,21,305,19,8,1,1,11,5,3,2,0,2,10,476,20,135,216,132,15,476,31,13,41.9,15,48.4,1355,552,14,0,23,24,292,40,24,2.62,16,3,2,1,2,0,1,0.11,0,1,0,0,0,0,Serie A
7962828,205,Lewis Ferguson,SCT,MF,FW,Bologna,22,1999,44,25,16,20,8,20,40,50.0,20,22,7,15,19,63,25,0,1039,1218,85.3,14524,2797,632,690,91.6,332,376,88.3,37,68,54.4,0,1.0,1.2,-1.0,16,70,12,0,88,1190,25,11,4,0,13,0,0,0,0,3,20,1472,44,272,794,415,69,1472,25,9,36.0,12,48.0,3488,1460,37,7,33,16,1129,114,62,2.41,45,1,1,8,6,1,5,0.19,4,0,0,1,0,0,Serie A
7962829,206,Alex Ferrari,IT,DF,DF,Sampdoria,28,1994,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0,384,456,84.2,7605,2387,114,126,90.5,220,242,90.9,41,67,61.2,0,0.4,0.6,-0.4,3,17,1,0,25,433,23,21,0,3,4,0,0,0,0,0,8,560,51,276,265,25,5,560,6,3,50.0,3,50.0,1591,849,1,0,10,3,308,3,4,0.41,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962830,207,Alex Ferrari,IT,DF,DF,Cremonese,28,1994,40,23,32,7,1,28,42,66.7,14,19,4,15,25,65,45,1,339,458,74.0,6421,2306,129,161,80.1,169,203,83.3,38,78,48.7,0,0.1,0.2,-0.1,3,27,5,1,27,415,43,18,0,4,6,0,0,0,0,0,8,604,54,301,268,41,1,604,8,4,50.0,4,50.0,1217,493,3,0,8,1,274,5,6,0.54,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962831,208,Salvador Ferrer,ES,DF,DF,Spezia,24,1998,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0,73,95,76.8,1365,482,29,33,87.9,32,41,78.0,10,16,62.5,0,0.0,0.0,0.0,1,3,0,0,1,81,14,1,0,0,1,0,0,0,0,0,1,113,12,50,50,13,0,113,0,0,,0,,211,88,0,0,2,1,71,2,2,1.33,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962832,209,Vincenzo Fiorillo,IT,GK,GK,Salernitana,32,1990,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,24,66.7,535,491,1,1,100.0,6,6,100.0,8,16,50.0,0,0.0,0.0,0.0,0,0,0,0,0,17,7,2,0,0,0,0,0,0,0,0,0,25,20,25,0,0,0,25,0,0,,0,,86,66,0,0,0,0,13,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962833,210,Alessandro Florenzi,IT,DF,DF,Milan,31,1991,6,4,3,2,1,4,7,57.1,3,1,0,1,4,10,2,0,130,172,75.6,2370,661,52,57,91.2,64,78,82.1,12,34,35.3,0,0.5,1.1,-0.5,6,8,6,5,10,136,35,7,0,1,22,6,2,4,0,1,0,195,3,42,82,71,10,195,1,0,0.0,1,100.0,340,129,1,0,3,0,113,19,9,4.01,4,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962834,211,Davide Frattesi,IT,MF,MF,Sassuolo,22,1999,63,36,24,29,10,25,44,56.8,19,27,6,21,16,79,42,0,812,1024,79.3,13717,3762,400,479,83.5,301,363,82.9,80,116,69.0,0,1.9,2.0,-1.9,27,80,22,1,137,998,25,19,6,21,21,0,0,0,0,1,25,1417,68,280,704,456,109,1417,74,34,45.9,27,36.5,4866,2374,54,21,56,44,993,94,79,2.47,60,0,7,5,5,2,4,0.13,4,0,0,0,0,0,Serie A
7962835,212,Matteo Gabbia,IT,DF,DF,Milan,22,1999,17,10,12,5,0,6,8,75.0,2,8,3,5,5,22,29,0,289,359,80.5,6382,2047,78,92,84.8,147,163,90.2,59,91,64.8,0,0.0,0.0,0.0,0,14,0,0,15,346,13,7,0,1,2,0,0,0,0,0,2,427,54,258,163,7,1,427,0,0,,0,,827,398,0,1,1,0,248,1,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962836,213,Manolo Gabbiadini,IT,FW,MF,Sampdoria,30,1991,23,15,8,9,6,9,23,39.1,14,16,2,14,6,29,25,0,428,625,68.5,5770,1470,263,332,79.2,116,167,69.5,19,45,42.2,2,4.5,4.1,-2.5,27,33,28,2,55,590,32,4,9,2,25,12,2,8,0,3,23,885,30,112,389,393,83,885,25,6,24.0,16,64.0,2482,1022,24,10,52,30,683,111,62,2.36,39,1,3,8,9,2,4,0.15,2,0,0,0,1,1,Serie A
7962837,214,Gianluca Gaetano,IT,MF,MF,Napoli,22,2000,5,3,1,3,1,0,0,,0,1,0,1,1,6,0,0,48,62,77.4,655,152,28,29,96.6,14,20,70.0,3,4,75.0,1,0.2,0.1,+0.8,1,3,0,0,4,58,2,2,0,0,1,0,0,0,0,2,1,79,0,3,39,38,8,79,3,2,66.7,0,0.0,240,123,2,2,2,4,64,9,5,6.62,4,0,0,1,0,0,1,1.32,1,0,0,0,0,0,Serie A
7962838,215,Roberto Gagliardini,IT,MF,MF,Inter,28,1994,16,6,9,6,1,10,21,47.6,11,14,5,9,4,20,15,0,297,355,83.7,4333,1269,177,200,88.5,94,108,87.0,15,25,60.0,0,0.3,0.7,-0.3,5,32,12,4,39,348,5,4,1,1,7,0,0,0,0,2,3,454,21,105,229,125,24,454,5,0,0.0,4,80.0,1435,787,10,1,9,2,315,22,19,2.18,17,0,0,1,1,0,1,0.11,0,0,0,1,0,0,Serie A
7962839,216,Adolfo Gaich,AR,FW,FW,Hellas Verona,23,1999,5,3,0,3,2,1,6,16.7,5,7,2,5,3,8,7,1,94,165,57.0,1055,200,61,100,61.0,22,39,56.4,0,2,0.0,0,0.4,0.2,-0.4,6,8,0,0,11,160,4,0,0,0,0,0,0,0,0,1,4,263,10,21,129,116,26,263,17,11,64.7,5,29.4,637,181,4,4,22,9,198,33,19,2.36,14,0,2,0,2,1,1,0.12,0,0,0,0,1,0,Serie A
7962840,217,Pablo Galdames Millán,CL,MF,MF,Cremonese,25,1996,14,10,8,3,3,5,33,15.2,28,13,2,11,10,24,13,0,211,302,69.9,3959,1174,109,129,84.5,67,91,73.6,32,62,51.6,2,1.1,0.6,+0.9,10,27,3,0,33,267,35,16,2,9,22,12,2,6,0,0,9,389,18,93,211,89,6,389,10,2,20.0,7,70.0,721,338,6,0,12,5,229,17,16,1.96,10,6,0,0,0,0,2,0.24,1,1,0,0,0,0,Serie A
7962841,218,Antonino Gallo,IT,DF,DF,Lecce,22,2000,56,36,35,12,9,38,57,66.7,19,37,6,31,13,69,71,0,843,1254,67.2,15118,6837,373,438,85.2,365,511,71.4,89,245,36.3,1,1.9,2.1,-0.9,38,121,34,19,154,980,267,20,0,14,89,0,0,0,0,7,24,1509,91,472,646,415,14,1509,29,15,51.7,10,34.5,4301,2501,44,5,22,7,706,65,64,2.32,50,9,3,1,1,0,1,0.04,1,0,0,0,0,0,Serie A
7962842,219,Federico Gatti,IT,DF,DF,Juventus,24,1998,15,11,9,4,2,9,15,60.0,6,20,14,6,21,36,54,2,808,957,84.4,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,0,1.5,1.1,-1.5,6,47,3,0,56,923,31,21,0,23,3,0,0,0,0,3,11,1116,100,527,532,71,23,1116,11,8,72.7,2,18.2,3952,2208,14,1,8,6,806,13,19,1.18,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962843,220,Valentin Gendrey,FR,DF,DF,Lecce,22,2000,88,57,54,25,9,40,71,56.3,31,45,4,41,37,125,89,0,1031,1448,71.2,16693,8217,539,637,84.6,399,551,72.4,70,188,37.2,2,2.9,1.8,-0.9,27,72,21,13,112,1076,367,15,1,8,74,0,0,0,0,5,33,1811,106,616,778,436,16,1811,35,14,40.0,17,48.6,4118,2380,34,4,48,12,787,107,49,1.42,37,5,1,0,4,2,4,0.12,2,0,0,0,2,0,Serie A
7962844,221,Paolo Ghiglione,IT,DF,DF,Cremonese,25,1997,16,11,10,3,3,10,23,43.5,13,9,4,5,4,20,12,0,159,285,55.8,3153,1607,61,86,70.9,73,122,59.8,25,63,39.7,1,0.6,0.6,+0.4,13,17,18,15,19,227,58,1,0,2,39,2,0,2,0,0,11,359,16,106,135,122,9,359,11,2,18.2,9,81.8,736,381,7,1,6,4,178,35,19,2.41,16,3,0,0,0,0,3,0.38,3,0,0,0,0,0,Serie A
7962845,222,Mario Gila,ES,DF,DF,Lazio,21,2000,3,1,3,0,0,0,1,0.0,1,0,0,0,3,6,3,0,56,61,91.8,953,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0.0,0.0,0.0,0,1,0,0,6,56,5,3,0,0,0,0,0,0,0,0,0,71,6,36,33,2,0,71,0,0,,0,,247,99,1,0,1,1,46,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962846,223,Gvidas Gineitis,LT,MF,MF,Torino,18,2004,3,1,0,2,1,1,2,50.0,1,0,0,0,0,3,1,0,75,90,83.3,1268,262,36,43,83.7,31,35,88.6,6,7,85.7,0,0.0,0.0,0.0,0,6,0,0,6,87,3,1,0,0,0,0,0,0,0,0,3,102,1,9,74,19,3,102,3,1,33.3,2,66.7,255,142,3,1,1,1,75,7,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962847,224,Olivier Giroud,FR,FW,FW,Milan,35,1986,8,5,2,4,2,2,10,20.0,8,11,3,8,3,11,23,0,351,560,62.7,4172,765,223,333,67.0,81,123,65.9,8,15,53.3,5,4.0,2.0,+1.0,24,13,7,0,36,527,32,2,1,1,5,0,0,0,0,1,13,801,29,59,348,402,158,798,14,7,50.0,6,42.9,934,359,10,7,63,16,611,152,50,2.10,39,0,0,8,3,0,6,0.25,3,0,0,3,0,0,Serie A
7962848,225,Pierluigi Gollini,IT,GK,GK,Fiorentina,27,1995,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,96,126,76.2,2622,1774,18,18,100.0,42,42,100.0,36,66,54.5,0,0.0,0.0,0.0,0,1,0,0,0,111,15,4,0,0,0,0,0,0,0,0,0,131,116,131,0,0,0,131,0,0,,0,,423,217,0,0,0,0,91,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962849,226,Pierluigi Gollini,IT,GK,GK,Napoli,27,1995,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,136,159,85.5,3405,2362,31,31,100.0,62,63,98.4,43,65,66.2,0,0.0,0.0,0.0,0,1,0,0,0,123,36,5,0,1,0,0,0,0,0,0,0,166,142,166,0,0,0,166,0,0,,0,,517,337,0,0,0,0,96,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962850,227,Joan Gonzàlez,ES,MF,MF,Lecce,20,2002,48,28,20,18,10,17,51,33.3,34,37,8,29,16,64,28,0,598,782,76.5,9263,2561,311,380,81.8,218,255,85.5,42,83,50.6,3,1.3,1.6,+1.7,15,72,9,3,71,733,45,7,3,9,26,1,0,0,0,4,16,1080,44,226,570,299,37,1080,49,18,36.7,25,51.0,2563,1053,19,6,50,25,626,67,40,1.64,31,0,1,3,4,1,3,0.12,2,0,0,0,0,1,Serie A
7962851,228,Nicolás González,AR,FW,MF,Fiorentina,24,1998,17,10,3,10,4,5,16,31.3,11,14,0,14,4,21,6,0,381,571,66.7,6819,1579,154,225,68.4,178,218,81.7,37,72,51.4,1,1.3,1.1,-0.3,19,41,21,5,70,542,25,9,1,12,31,2,0,0,0,4,19,811,8,71,381,372,73,809,73,25,34.2,31,42.5,3201,1421,31,9,45,14,623,112,62,4.12,40,0,4,6,11,1,3,0.20,2,0,0,1,0,0,Serie A
7962852,229,Robin Gosens,DE,DF,DF,Inter,28,1994,34,18,15,10,9,15,25,60.0,10,16,2,14,23,57,15,0,506,660,76.7,8158,2994,267,293,91.1,202,263,76.8,30,75,40.0,0,2.4,2.9,-2.4,16,34,15,8,41,570,86,1,1,3,43,0,0,0,0,4,14,813,27,194,309,314,48,813,17,7,41.2,8,47.1,1753,864,18,5,17,3,525,102,41,3.13,35,1,2,2,1,0,2,0.15,2,0,0,0,0,0,Serie A
7962853,230,Alberto Grassi,IT,MF,MF,Empoli,27,1995,26,21,13,13,0,15,24,62.5,9,23,12,11,27,53,45,0,453,559,81.0,6919,2055,255,289,88.2,146,181,80.7,31,53,58.5,0,0.4,0.3,-0.4,6,27,5,0,50,538,19,19,0,1,0,0,0,0,0,2,8,734,79,261,400,80,13,734,8,4,50.0,4,50.0,1330,474,6,1,18,12,398,10,13,0.98,11,0,0,1,1,0,1,0.08,1,0,0,0,0,0,Serie A
7962854,231,Andrew Gravillon,GP,DF,DF,Torino,24,1998,3,3,0,3,0,0,0,,0,4,2,2,9,12,16,0,131,163,80.4,2543,762,46,51,90.2,75,85,88.2,10,21,47.6,0,0.0,0.0,0.0,0,5,0,0,9,156,6,4,0,3,3,0,0,0,0,1,1,212,25,121,77,14,0,212,2,1,50.0,1,50.0,428,242,2,0,3,1,131,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962855,232,Axel Guessand,FR,DF,DF,Udinese,17,2004,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,17,22,77.3,291,107,8,9,88.9,7,8,87.5,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,32,9,20,12,0,0,32,0,0,,0,,41,28,0,0,1,0,20,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962856,233,Koray Günter,DE,DF,DF,Hellas Verona,27,1994,10,6,1,8,1,4,7,57.1,3,24,15,9,30,40,46,0,323,422,76.5,6871,3172,102,126,81.0,160,183,87.4,58,101,57.4,0,0.9,0.3,-0.9,8,31,1,1,36,400,21,20,0,3,3,0,0,0,0,1,5,557,82,283,252,29,10,557,4,3,75.0,1,25.0,1219,733,6,0,3,1,230,3,13,1.17,10,1,0,2,0,0,1,0.09,0,0,0,1,0,0,Serie A
7962857,234,Koray Günter,DE,DF,DF,Sampdoria,27,1994,10,8,6,4,0,6,9,66.7,3,10,5,5,11,21,46,0,344,420,81.9,6493,2308,138,157,87.9,172,198,86.9,32,55,58.2,0,0.2,0.3,-0.2,2,21,2,1,21,386,34,14,1,3,1,0,0,0,0,0,3,509,67,233,256,23,7,509,1,1,100.0,0,0.0,1070,598,6,0,3,0,285,2,3,0.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962858,235,Emmanuel Gyasi,GH,FW,DF,Spezia,28,1994,24,15,11,10,3,9,36,25.0,27,24,6,18,8,32,26,0,646,802,80.5,8305,1651,417,475,87.8,181,226,80.1,14,26,53.8,0,1.9,1.7,-1.9,22,16,18,2,52,711,91,3,1,2,22,2,0,0,0,0,26,1103,39,196,444,472,92,1103,39,7,17.9,29,74.4,3276,1210,33,15,72,42,746,154,53,1.70,44,0,2,2,3,2,0,0.00,0,0,0,0,0,0,Serie A
7962859,236,Norbert Gyömbér,SK,DF,DF,Salernitana,30,1992,32,23,25,6,1,16,24,66.7,8,33,22,11,35,67,92,0,621,744,83.5,11217,4343,231,258,89.5,322,362,89.0,56,103,54.4,1,0.6,0.1,+0.4,3,32,2,1,45,710,34,29,0,5,5,0,0,0,0,0,4,955,136,536,402,22,9,955,3,2,66.7,1,33.3,2200,848,1,0,2,1,481,2,11,0.57,8,1,0,1,0,1,3,0.15,2,0,0,1,0,0,Serie A
7962860,237,Christian Gytkjær,DK,FW,MF,Monza,32,1990,6,2,1,4,1,2,5,40.0,3,6,1,5,0,6,2,0,69,102,67.6,895,155,41,57,71.9,18,26,69.2,3,3,100.0,0,0.3,0.1,-0.3,3,3,2,0,6,94,7,0,0,0,1,0,0,0,0,1,5,161,5,8,80,73,27,160,5,3,60.0,2,40.0,274,53,2,2,17,5,119,32,9,1.46,7,0,0,2,0,0,2,0.32,1,0,0,1,0,0,Serie A
7962861,238,Nicolas Haas,CH,MF,MF,Empoli,26,1996,27,13,16,6,5,12,24,50.0,12,16,4,12,8,35,27,0,304,409,74.3,5096,1341,149,179,83.2,122,158,77.2,26,41,63.4,1,0.9,0.3,+0.1,9,29,6,0,36,400,9,4,0,3,11,0,0,0,0,0,16,554,43,187,254,115,16,554,6,1,16.7,4,66.7,946,449,13,2,17,9,336,23,19,1.48,17,1,1,0,0,0,1,0.08,0,1,0,0,0,0,Serie A
7962862,239,Samir Handanović,SI,GK,GK,Inter,38,1984,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,527,582,90.5,11641,7781,173,174,99.4,247,250,98.8,104,152,68.4,0,0.0,0.0,0.0,1,10,0,0,0,493,86,15,0,0,0,0,0,0,0,3,0,611,498,607,3,1,0,611,0,0,,0,,2049,1679,0,0,1,0,405,0,6,0.44,5,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Serie A
7962863,240,Abdou Harroui,NL,MF,MF,Sassuolo,24,1998,17,6,6,7,4,2,7,28.6,5,6,1,5,2,19,10,0,254,308,82.5,3861,992,133,147,90.5,98,116,84.5,14,21,66.7,0,0.3,0.5,-0.3,6,35,7,2,36,303,5,0,1,1,11,0,0,0,0,0,7,395,16,68,211,126,15,395,15,11,73.3,4,26.7,1379,632,20,3,12,13,279,32,15,2.09,15,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Serie A
7962864,241,Hans Hateboer,NL,DF,DF,Atalanta,28,1994,21,13,11,8,2,11,27,40.7,16,23,4,19,12,33,25,0,560,702,79.8,8088,2850,339,376,90.2,173,223,77.6,31,60,51.7,1,1.5,1.4,-0.5,13,28,16,7,55,571,129,3,2,1,23,0,0,0,0,2,13,823,37,220,343,263,29,823,9,4,44.4,3,33.3,1804,904,14,1,8,7,505,73,22,1.42,19,1,1,1,0,0,1,0.06,1,0,0,0,0,0,Serie A
7962865,242,Liam Henderson,SCT,MF,MF,Empoli,26,1996,13,10,6,5,2,4,21,19.0,17,10,2,8,10,23,10,0,432,545,79.3,7210,2156,188,212,88.7,194,222,87.4,33,76,43.4,1,1.4,0.9,-0.4,17,31,12,9,38,512,29,10,3,6,35,8,2,3,0,4,10,622,19,135,353,142,14,622,5,0,0.0,5,100.0,1669,709,9,0,11,6,440,38,33,2.95,30,1,0,1,0,1,1,0.09,1,0,0,0,0,0,Serie A
7962866,243,Jack Hendry,SCT,DF,DF,Cremonese,27,1995,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,7,0,118,137,86.1,2402,1087,40,44,90.9,58,67,86.6,17,22,77.3,0,0.0,0.0,0.0,1,12,1,0,9,122,15,7,0,1,1,0,0,0,0,0,1,148,13,71,73,7,0,148,1,0,0.0,1,100.0,571,361,2,0,0,0,90,0,4,1.64,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Serie A
7962867,244,Matheus Henrique,BR,MF,MF,Sassuolo,24,1997,26,12,9,11,6,12,24,50.0,12,15,4,11,12,38,10,0,741,864,85.8,12502,3344,345,386,89.4,296,323,91.6,72,91,79.1,1,1.8,1.3,-0.8,27,85,16,0,116,834,28,16,3,8,9,3,0,0,0,2,25,1025,29,153,563,321,31,1025,53,34,64.2,10,18.9,3965,1950,39,3,28,16,766,68,62,2.87,53,2,1,2,2,2,5,0.23,4,1,0,0,0,0,Serie A
7962868,245,Thomas Henry,FR,FW,FW,Hellas Verona,27,1994,5,3,1,1,3,1,5,20.0,4,6,2,4,0,5,14,0,115,226,50.9,1405,437,71,124,57.3,19,46,41.3,7,12,58.3,0,1.1,0.5,-1.1,13,14,6,0,18,213,9,0,1,2,5,0,0,0,0,4,9,374,15,25,160,192,48,374,14,3,21.4,11,78.6,618,181,7,1,52,25,303,58,22,1.92,16,1,1,3,1,0,0,0.00,0,0,0,0,0,0,Serie A
7962869,246,Theo Hernández,FR,DF,DF,Milan,24,1997,43,24,27,15,1,22,38,57.9,16,34,7,27,21,64,35,1,1391,1751,79.4,23094,7593,686,765,89.7,554,672,82.4,112,203,55.2,3,3.3,2.9,-0.3,37,90,36,12,128,1403,344,50,1,24,92,22,2,18,0,4,42,2078,69,495,1026,584,69,2077,68,19,27.9,36,52.9,7669,4489,80,16,46,19,1280,146,87,2.82,51,17,3,7,8,1,8,0.26,5,2,1,0,0,0,Serie A
7962870,247,Isak Hien,SE,DF,DF,Hellas Verona,23,1999,73,36,54,19,0,38,61,62.3,23,40,17,23,31,104,92,1,775,1031,75.2,16071,6179,206,269,76.6,449,532,84.4,108,183,59.0,0,0.1,0.2,-0.1,2,41,3,1,54,979,49,26,0,5,1,0,0,0,0,3,18,1349,168,794,526,47,13,1349,31,16,51.6,11,35.5,2735,1294,10,0,26,10,576,2,18,0.62,15,1,0,0,0,2,0,0.00,0,0,0,0,0,0,Serie A
7962871,248,Morten Hjulmand,DK,MF,MF,Lecce,23,1999,90,52,49,40,1,37,67,55.2,30,43,11,32,72,162,54,0,1040,1325,78.5,19699,6227,428,516,82.9,452,521,86.8,138,225,61.3,4,2.1,1.5,+1.9,26,152,19,5,159,1233,88,83,2,26,17,1,0,1,0,4,19,1665,101,472,982,225,6,1665,26,17,65.4,3,11.5,3378,1324,16,0,29,19,791,16,60,1.82,53,3,0,1,3,0,6,0.18,6,0,0,0,0,0,Serie A
